2026-02-04 15:35:49,765 | ERROR | asyncio | Future exception was never retrieved
future: <Future finished exception=TargetClosedError('Target page, context or browser has been closed\nCall log:\n  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"\n')>
playwright._impl._errors.TargetClosedError: Target page, context or browser has been closed
Call log:
  - navigating to "https://www.argenprop.com/departamento-en-alquiler-en-san-telmo-4-ambientes--18636494", waiting until "domcontentloaded"
2026-03-13 00:41:45,773 | INFO | routineJob.routineJob | [RoutineJob] Procesando 188 de 4816 entradas.
2026-03-13 00:41:49,635 | INFO | routineJob.routineJob | [RoutineJob] Procesando 189 de 4816 entradas.
2026-03-13 00:41:53,566 | INFO | routineJob.routineJob | [RoutineJob] Procesando 190 de 4816 entradas.
2026-03-13 00:41:56,212 | INFO | routineJob.routineJob | [RoutineJob] Procesando 191 de 4816 entradas.
2026-03-13 00:42:00,097 | INFO | routineJob.routineJob | [RoutineJob] Procesando 192 de 4816 entradas.
2026-03-13 00:42:01,768 | INFO | routineJob.routineJob | [RoutineJob] Procesando 193 de 4816 entradas.
2026-03-13 00:42:03,742 | INFO | routineJob.routineJob | [RoutineJob] Procesando 194 de 4816 entradas.
2026-03-13 00:42:05,472 | INFO | routineJob.routineJob | [RoutineJob] Procesando 195 de 4816 entradas.
2026-03-13 00:42:07,485 | INFO | routineJob.routineJob | [RoutineJob] Procesando 196 de 4816 entradas.
2026-03-13 00:42:11,239 | INFO | routineJob.routineJob | [RoutineJob] Procesando 197 de 4816 entradas.
2026-03-13 00:42:13,107 | INFO | routineJob.routineJob | [RoutineJob] Procesando 198 de 4816 entradas.
2026-03-13 00:42:15,191 | INFO | routineJob.routineJob | [RoutineJob] Procesando 199 de 4816 entradas.
2026-03-13 00:42:16,528 | INFO | routineJob.routineJob | [RoutineJob] Procesando 200 de 4816 entradas.
2026-03-13 00:42:16,729 | INFO | routineJob.routineJob | [RoutineJob] Guardando batch (200 registros procesados)
2026-03-13 00:42:18,754 | INFO | routineJob.routineJob | [RoutineJob] Procesando 201 de 4816 entradas.
2026-03-13 00:42:21,472 | INFO | routineJob.routineJob | [RoutineJob] Procesando 202 de 4816 entradas.
2026-03-13 00:42:25,614 | INFO | routineJob.routineJob | [RoutineJob] Procesando 203 de 4816 entradas.
2026-03-13 00:42:28,222 | INFO | routineJob.routineJob | [RoutineJob] Procesando 204 de 4816 entradas.
2026-03-13 00:42:31,690 | INFO | routineJob.routineJob | [RoutineJob] Procesando 205 de 4816 entradas.
2026-03-13 00:42:34,685 | INFO | routineJob.routineJob | [RoutineJob] Procesando 206 de 4816 entradas.
2026-03-13 00:42:38,058 | INFO | routineJob.routineJob | [RoutineJob] Procesando 207 de 4816 entradas.
2026-03-13 00:42:39,552 | INFO | routineJob.routineJob | [RoutineJob] Procesando 208 de 4816 entradas.
2026-03-13 00:42:42,443 | INFO | routineJob.routineJob | [RoutineJob] Procesando 209 de 4816 entradas.
